#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14
0.001	11.44163758	5.282933973	16.9861091	13.05818315	9.09643497	8.54032402	6.745072425	3.21981032	7.775849758	11.36578501	6.120408788	6.7405437	11.37646844	11.38211843
0.001	18.43241574	9.125289292	13.03300283	16.74884956	9.243638726	12.98798421	11.95084439	3.278273828	11.10728091	8.75319187	14.09358789	12.77387695	16.16036521	12.15054258
0.001	11.8435041	19.70050664	10.65786713	18.5345421	6.123022355	5.47669643	12.23677225	4.87222206	20.35604813	6.782751851	6.727857539	4.496531863	12.29323334	6.329245904
0.001	7.355079724	13.71017081	16.8984083	6.81358101	13.55304614	17.09985942	15.22305608	6.253856254	23.82686786	12.34392335	16.35300064	10.65360809	18.39140005	24.29000882
0.001	14.92980052	18.68369338	6.251740003	16.5665675	7.386085764	17.65028727	11.83060968	6.098785681	16.91999735	9.435249734	9.805891573	8.883880572	16.66192782	6.665785169
0.001	18.5017998	24.15979908	3.475549583	15.976372	12.96799616	15.47573839	12.80512674	5.349970366	23.16885421	11.98392064	6.084439727	6.037245853	12.44116334	9.190808433
0.001	15.80591827	9.540274441	18.05543726	16.02108602	10.59907831	10.90275232	7.635262859	6.120989528	10.95923515	9.775267182	16.85352055	12.58736486	12.88469236	7.561727825
0.001	9.964263162	15.03845863	9.8497966	10.33223742	10.11337077	9.497422129	15.45001224	4.911924596	15.79667749	12.81917996	11.94006992	4.405363009	18.23850985	8.833640122
0.001	18.2555402	13.83026065	10.00140719	12.04452506	8.574877311	4.981329833	15.19102714	3.583029601	24.41931849	4.797236857	11.24615404	7.378736157	11.42590183	18.30583767
0.001	15.59496512	22.93894217	5.924463857	18.12274407	11.40203463	5.546953279	11.3484887	6.147209579	24.48476433	7.477178055	11.88823247	5.481740142	10.88768154	9.529500937
0.001	8.179431883	11.37813705	17.11866676	6.272299885	13.60905076	12.19756395	6.701655468	4.663547101	12.35058438	9.803310437	8.594828457	12.97678607	9.978446274	22.60927635
0.001	16.17872587	7.374929738	7.154102872	13.81417092	12.22816279	8.892045612	4.566836659	3.016305941	24.8643673	4.318076584	8.741518822	7.75474536	18.13058817	5.003980005
0.001	14.82607877	11.45262409	3.726843071	5.197984541	13.55147403	5.398837388	12.4807192	3.968897026	7.452960824	3.367134566	6.409827283	6.587439174	10.58881911	5.230566712
0.001	11.44532156	19.98774876	11.18773877	9.58757436	10.30469877	8.88876466	6.827930709	3.491850601	7.063066882	9.927382052	15.01956519	3.379963519	13.68816681	21.97435327
0.001	12.30573857	6.467162318	12.92781518	12.37551396	12.32003192	12.05170175	4.883117244	4.991683494	7.970520583	6.572961965	9.227508274	3.178805732	7.337796942	9.781063865
0.001	15.22042531	21.32501954	17.78921997	19.19231024	10.52907577	5.213575525	3.765277112	5.236149035	9.373511092	7.320074313	10.54340575	7.799911144	8.218791874	24.17213087
0.001	14.94981082	18.21673022	13.84046965	10.87732341	13.49029521	9.218170001	15.58672469	4.439458916	22.92313798	3.893177798	12.52684625	8.488823049	8.096892076	23.37610079
0.001	8.981019011	12.72622345	3.362717256	5.915298628	12.97875039	12.46914982	4.984959399	5.600631871	20.30126219	7.717895979	9.992827213	12.87932896	8.821619127	7.0136211
0.001	10.27921743	16.20018544	4.725654385	7.080619148	12.30383681	16.57008132	14.76824456	3.535532003	11.80487609	8.880612161	11.17659886	5.475869025	15.16708958	16.04216983
0.001	18.74862574	23.93731767	16.58559638	17.11939931	11.30015026	8.447594689	7.584773178	4.599726059	16.44402741	10.11325024	7.096948813	13.06220943	16.24799527	15.0628851
0.001	12.04471455	10.99111209	11.13032962	19.66060107	11.68529716	15.56930094	13.61869428	3.592507238	9.378985641	6.857053413	14.24287805	4.882590732	14.11218032	14.78958987
0.001	9.336478104	15.07799927	13.29606268	7.693224991	7.520148603	7.517655675	6.579914271	4.802839522	23.58659753	12.08993117	13.4415836	6.986972784	14.12742507	10.69569386
0.001	10.56527782	12.13682556	3.53779721	17.00657778	8.993291273	14.01033209	11.70454163	4.066801575	11.81019095	4.182182664	9.154039256	6.210754942	11.08501883	19.52365833
0.001	7.026401782	10.98886951	8.589748697	6.563939649	11.10424917	15.50175601	9.768031551	6.436920561	16.65656099	7.094486852	7.069691957	4.257184676	17.91320282	19.5962647
0.001	12.07545784	22.55202704	10.03804357	8.705730886	6.702648885	8.462710794	15.76622613	5.703504668	9.411934283	2.953895874	13.6574777	10.60207576	17.95570542	18.95937979
0.001	15.81501537	18.08583111	8.244340185	9.834535995	7.931538425	8.564085468	13.88605139	3.627860303	11.80451513	11.84512543	11.20850432	7.181076015	11.18550686	19.94652467
0.001	16.58061909	21.30932299	5.581815472	19.3046743	12.28817316	5.362051278	14.74343926	3.775358059	7.092161423	8.612011111	15.99544889	11.21745155	7.531167148	9.627038182
0.001	8.947906842	6.387365786	5.686508957	6.334649636	6.912401251	16.21170103	7.91965574	4.876464095	8.908403871	3.483180811	13.43075974	4.252403009	9.038089135	18.11803537
0.001	18.93292861	9.803975159	15.91010624	14.39528675	12.79082766	16.84137262	15.9039202	5.182259985	22.98389014	5.761274788	13.0159257	10.85706699	13.39506561	10.68891002
0.001	16.98650419	5.699262218	9.342545363	13.1436534	8.808948181	11.25913104	5.977912823	3.142923201	19.24958884	3.53443895	9.968612273	9.553169954	10.27115518	21.51361621
0.001	16.42918209	9.524759294	14.76422758	12.5211141	10.36152076	7.030542156	9.394370627	4.578544216	8.936143153	4.151680848	15.74649431	13.39699966	10.09686776	23.23161814
0.001	12.72356955	21.28646248	14.19911391	10.50617226	6.186780666	9.545333851	8.240344906	6.647268053	9.211455877	5.301368508	16.69199941	7.48602258	14.37019135	19.62015766
0.001	11.12047007	20.77182035	18.7659287	12.35690489	9.403734793	16.86247232	15.51675156	4.280351066	19.2038443	4.985294898	8.270369542	6.963762321	8.046620188	21.14173164
0.001	15.9790468	14.3540792	4.668156673	18.96937597	12.95108743	15.63013717	10.35575987	4.793169637	17.53978412	2.819084486	8.652659371	3.382587823	18.60481983	16.06647761
0.001	7.350300599	22.31026527	16.15631571	19.61860841	7.940165934	11.60829493	13.93500383	3.094103529	19.35296665	11.59528486	7.852021478	7.063099942	14.91321117	24.98569259
0.001	14.01640397	18.98315318	6.010862418	9.329075052	10.37376439	16.30282131	10.11804365	3.823637452	12.42031151	8.364682215	14.66307606	8.10199298	8.150958038	14.53800084
0.001	8.868416679	12.75398356	11.65527333	11.1165082	10.14876617	10.30209419	3.090037115	4.83506171	24.18120683	3.763763126	11.03660357	4.516083381	7.505274436	21.94002078
0.001	13.87508752	17.64009635	7.719904663	17.28111259	9.260805263	9.760372487	11.91473992	4.53528878	13.1004575	11.91616573	14.81003404	3.306113605	17.4487903	14.72063213
0.001	8.544604729	19.52678803	7.639035586	11.06637934	8.662580299	8.036347517	5.596988294	3.967646381	11.63302375	12.66652621	14.64401089	6.642985648	8.545776917	12.05879719
0.001	14.94605489	7.51148681	9.801409029	7.875667572	4.676127546	13.09000459	15.17907726	6.127500267	17.03387775	12.12356548	11.10304697	3.471049764	15.51837667	7.918170278
0.001	13.43110967	20.30285789	3.672512971	18.15329624	10.56670172	11.20304705	8.549464218	4.369760227	11.2884436	3.639958029	10.85609503	11.18793924	8.24458753	20.33404934
0.001	11.72992964	17.42654052	12.43891859	16.49593667	12.50873144	10.42871474	3.755878546	4.03626884	9.869999012	5.036396963	8.867668645	11.91467231	15.78857745	11.99596708
0.001	16.50080587	17.65901939	10.84834203	5.484106529	4.202263339	13.18224386	13.5013666	5.026770081	18.05110171	4.814407287	7.969647243	7.776047574	10.96993833	9.614157601
0.001	9.318700666	8.033759232	13.84231731	9.698072839	6.775727454	14.91583496	5.14758783	6.45656802	14.76415488	11.47287418	10.13511216	11.38737098	16.60865257	18.89498562
0.001	7.997510708	6.780183963	5.27352718	14.62995931	4.527331212	8.529707169	7.221731291	3.918860696	17.44096331	9.193876148	9.88941814	9.030072559	10.09710586	7.397256676
0.001	9.401607901	14.2976758	6.978030926	12.47846976	6.664044362	7.756882671	7.761755595	6.630247836	8.638434516	11.6035131	9.90850698	4.970985054	14.29859812	22.29188987
0.001	18.4635301	17.41447115	13.48606866	4.866183011	5.126479291	10.60291406	9.715846797	3.804732708	18.17548159	11.60260037	9.703613978	7.933612598	13.26939469	6.935873533
0.001	15.95693137	12.62746529	6.420425479	5.675276917	4.456611416	11.27542474	7.321951599	6.593973014	11.74872383	6.792505652	6.522958652	7.022086967	17.23381715	11.51831898
0.001	12.84437742	17.32949115	3.566994039	4.183685043	8.694394183	5.853856982	12.1873554	6.534773739	10.78154962	5.105543746	11.57946113	3.230984175	8.619939554	15.49964829
0.001	10.62674631	12.25736409	13.46689931	15.50512579	8.545449374	14.25148867	11.51308618	5.849172926	21.90632312	7.128671585	11.58321664	11.72323466	7.004291112	5.561098032
0.001	7.075726747	16.96965749	5.187350982	4.107799875	7.019379856	16.0013153	6.164739873	6.754368483	20.46093152	3.05348969	16.15467922	12.55326053	17.88953145	10.81186027
0.001	17.20169075	22.68107641	3.86479422	9.433575175	13.93685348	7.302235742	14.78030507	6.877522219	19.01837992	4.830250251	6.209273164	5.372962536	16.91845043	19.02493915
0.001	15.70654273	11.488904	17.03418073	5.814524157	10.46687034	14.07515064	14.95239541	5.130644038	13.18720631	3.838553892	15.29574343	3.844548029	13.2319418	16.52894313
0.001	17.02258572	22.55956719	13.99251	6.67762357	9.729716353	5.752888957	11.68579243	6.272514733	10.36966104	4.612110162	16.44430734	8.650113567	7.311256827	12.76539067
0.001	18.08062383	22.56205312	10.6578257	6.345383393	13.31809563	9.093184233	13.08292195	4.363533457	7.431763199	3.97387303	6.859786973	3.924073327	17.97680722	9.456426626
0.001	9.091303667	5.589716957	7.778422631	4.122634105	4.464360272	10.47934463	6.728743103	3.150101175	9.617554412	10.72266772	10.70192774	13.17190388	14.06432374	17.81536373
0.001	8.489979171	20.75694728	5.506775177	4.773759667	13.09210084	14.57415566	13.98578058	4.375227743	22.28356281	3.197697415	8.91930734	3.683557217	10.92755063	11.71379588
0.001	8.1526833	10.64655479	18.46844308	16.25603486	5.2573786	10.63867491	10.29515437	6.053507533	20.23048792	6.27986915	14.82116724	11.80748015	16.90481088	9.449701271
0.001	7.890844665	5.994058717	11.76242697	18.30254905	13.72771012	10.05803649	6.940242544	3.83607253	24.7531011	4.030817764	9.138579877	12.16153105	9.372567438	10.52274848
0.001	18.22751153	21.48721521	4.466178614	4.740433929	4.505162121	5.25511061	10.82684814	3.283503256	17.46226237	4.804721667	9.220636119	4.74405702	11.12936154	19.01793222
0.001	10.14262085	14.2063423	5.510604613	17.46195465	8.511630416	14.16679225	5.165647884	3.640695977	8.220412487	2.934976923	14.95982301	6.059864371	8.271652655	10.69844631
0.001	7.992654664	23.6448893	12.16578599	15.93273304	8.240831003	16.53400366	12.43487125	3.530285183	17.81289538	5.44254564	14.88563649	12.15451628	8.779557515	17.06967741
0.001	10.52818346	11.45173447	14.32470312	4.329379894	6.915411709	16.43057563	5.651612035	5.36140506	18.0885841	5.573935958	13.37146085	5.56635601	15.40399942	7.664268714
0.001	13.58003476	22.37363234	12.77794793	7.300195297	13.55327141	10.06500086	7.26338308	6.097636513	16.0197566	2.554467981	9.423604882	10.45102468	14.04853795	23.88393404
0.001	16.87716938	5.837966047	11.62351669	13.34123617	9.223818246	16.74684389	7.427068159	4.282543816	7.278663673	7.47373718	7.574061103	10.13251155	10.02543345	22.0347214
0.001	16.04310222	13.31429828	3.689867381	14.74416874	7.282158021	4.112928949	10.9681281	6.182922248	19.88244545	11.84843608	6.762753618	13.5388366	18.59444005	17.0872941
0.001	11.16357324	21.92073211	12.70181034	12.43209374	11.63068201	16.6795932	15.76564281	6.855298198	19.91120226	7.483063637	16.42725378	12.86111288	11.46027128	17.76008126
0.001	17.92935425	7.974435243	3.224543289	13.905113	4.794182734	4.824168277	15.37218776	5.868770113	9.511636157	5.911094946	15.72387932	4.65639263	7.546445779	10.2571803
0.001	12.15452466	10.9864242	5.964824453	10.20530403	7.902547185	15.53369452	5.113638675	5.5514211	13.9871138	4.309612555	10.53699705	7.824618702	17.3124643	9.459024088
0.001	9.350032654	12.94956001	15.29850375	18.78840255	7.205117392	17.17679553	13.24661245	3.25210394	11.42308496	11.84873482	10.87457753	11.14530942	10.41334376	6.451260183
0.001	17.76005568	19.36301614	5.342262755	8.320723396	12.86793752	10.1039529	15.79851224	3.539304713	13.13261198	10.18691995	13.81564632	11.42825322	14.59574641	13.15862092
0.001	11.65550446	12.86514444	5.899131622	5.4597082	11.40280897	9.64454198	8.755767005	6.926502948	20.39794044	5.935026215	8.102821412	8.184259997	7.557292172	8.062441432
0.001	14.71374551	18.58649225	17.0245182	17.75258601	4.976497697	17.23431745	10.2111635	5.624979489	22.73309045	5.33255246	6.790360399	3.277646866	18.17372392	19.69664801
0.001	11.81649357	20.3522287	16.40535223	8.868280949	13.70562695	5.166477495	7.803944757	6.891652643	22.93512198	5.512932038	11.11969878	10.86629758	13.58401311	14.94456155
0.001	9.94546478	11.59703078	9.229353929	11.63315167	4.912446343	13.60461265	5.945712046	3.637961917	21.82913324	2.324826117	8.293604719	13.63237136	16.99149204	11.24617718
0.001	10.73678696	7.509021647	7.441928586	7.864323472	12.78069055	10.64587956	10.05716179	6.333226915	15.98602081	10.75251504	12.81851853	9.707418993	8.722425633	21.17007461
0.001	13.67676783	21.69107556	13.81324918	4.793141081	12.4710323	9.668785427	9.267312915	3.792446452	18.76799559	12.01413693	6.533157242	13.71354426	15.71153093	13.94549096
0.001	11.67164186	12.66102515	15.07331944	16.58987758	5.117423156	8.079121407	12.74183239	3.841108411	9.833340571	7.009895821	7.88714327	9.426005012	18.81577834	10.02145635
0.001	12.28061442	19.068313	7.818724769	6.15327659	6.070446676	13.26034319	12.38689103	3.610474578	22.50637374	4.876247053	10.92707448	5.036317164	18.82241646	5.069298917
0.001	8.052730508	18.08595956	14.90191805	11.47798764	7.811600382	12.06997287	9.853209965	3.69859216	11.93886707	7.369802016	12.55163428	12.77727567	12.73496924	16.75417122
0.001	12.21728689	8.03955976	4.979592797	15.94404923	6.605052306	13.02654646	8.498056355	5.080999666	8.910684444	10.08126413	8.051906476	11.99264667	9.72959816	11.0162727
0.001	14.95146511	17.05549012	10.61972068	13.31415587	11.53565208	12.1312546	14.85375337	3.158453397	16.67944939	8.380879521	6.849651751	10.88465774	17.46144516	24.63077448
0.001	18.91232063	8.956323055	4.516926281	6.538806887	6.814928051	12.42125247	4.298135276	6.325214292	20.58731141	10.52213227	15.1165233	6.841678876	12.91743101	19.64181019
0.001	17.28966666	14.19365793	15.44143676	11.75809525	12.15200671	17.95447153	13.13714086	6.338723306	8.026848702	5.617005252	11.2042347	4.336618637	17.19945036	12.54871057
0.001	18.93653872	23.3131934	13.55881609	17.54863443	10.60891372	7.032001354	14.79591284	5.235624349	11.02913231	3.394515648	11.27996351	9.690395007	14.9465842	16.31621588
0.001	13.42442568	20.4627814	16.02490852	12.21532327	10.01729074	16.312889	7.464950103	3.845912592	12.46556046	11.55503718	9.995570269	11.14948944	11.25249868	13.56331627
0.001	17.89297149	12.2835641	14.89519123	9.283903669	8.716966681	13.0883176	15.68561464	3.055325481	10.96722717	9.285063167	14.6279514	6.450178921	12.39852888	5.894376182
0.001	11.21783117	9.445708484	7.683018606	5.993806138	7.961863679	10.03776614	4.425127655	3.725167542	13.34252886	10.09089722	13.06967729	13.45899026	18.69720131	19.91010349
0.001	7.015381252	9.349880958	10.40436578	15.62093222	9.21360851	8.530335923	5.979387922	6.438140091	22.88196087	9.429985136	14.42180599	10.54292419	15.40028284	17.87412672
0.001	13.803535	24.1656936	14.0379256	10.70014621	13.51818218	12.53132538	12.0124499	5.906186268	21.30356823	9.900677379	6.36018339	11.44310165	16.89027741	5.711767083
0.001	8.934988257	10.44766264	11.498942	9.001151528	5.062845812	4.523857944	6.264023106	4.108373122	18.442929	11.15525567	16.11343449	10.74778744	8.399029885	6.967731869
0.001	18.7394869	6.678718582	14.63637173	4.455896638	5.631652588	6.072768534	10.09549724	6.455697972	17.34659914	3.222981066	15.71668536	4.091368227	15.17981693	20.73721918
0.001	18.78761471	5.078044595	13.41150259	15.89668237	9.097179971	13.80384749	4.615280603	3.377573111	10.7390748	5.087991625	6.100875944	8.582661653	16.21736452	22.47241906
0.001	8.222685941	7.014963221	14.61715383	19.90225567	7.554372145	9.699938189	14.66573162	4.802175329	9.595347584	12.41556759	13.66180752	8.680917282	16.71796156	21.38847969
0.001	9.149882772	6.961271253	18.25993129	5.580748728	8.97290875	9.070790012	12.37867868	4.783640599	10.45809644	12.09570122	11.0576537	9.820821659	9.786268807	13.93760915
0.001	14.75081414	18.47689113	6.013527959	17.79224381	5.623309254	17.58465777	12.52144585	4.847662328	19.50672474	7.078020287	16.07134359	8.116188371	16.79101636	22.08306258
0.001	7.892025157	18.40977112	5.174137461	6.977677719	11.9002524	9.186402249	7.597446132	3.12031873	12.03315074	9.28444804	9.696231334	6.413044576	9.619692299	20.82551727
0.001	9.304750872	24.24567315	7.349303798	16.47552612	6.66445298	17.37393684	3.414760845	6.778178276	23.55410427	9.310280694	15.52327942	5.668200167	12.02663501	12.07130999
0.001	7.38683618	22.41881431	10.33606861	15.43424572	7.096427706	5.507044796	10.3985118	4.295993111	24.08114685	3.262304962	9.12163536	10.41348859	10.38261955	22.71679385
0.001	9.117664669	5.272879453	15.90322659	8.716470508	7.129945099	7.058078116	9.44568471	4.023406375	7.956161985	4.203704958	14.43158614	8.475392488	9.138991805	13.38803355
0.001	12.60787508	9.444412243	5.550472585	17.93690834	11.80450435	16.65032697	6.900995104	3.590349721	16.36023754	3.05007451	12.05464464	9.762325457	11.37963812	5.735550226
0.001	15.71691284	17.21527537	12.13976716	7.930115512	12.42655241	17.86889965	6.345053728	4.9463083	16.26285897	2.07128042	7.71704101	3.202492147	9.001895925	15.12296253
0.001	9.976188475	10.19822139	7.614230203	17.27494355	6.635858079	11.69496456	10.49718564	4.467570535	9.086005868	5.936513376	14.71478414	13.83838951	16.98778851	15.18579119
0.001	17.76958306	15.2995443	14.43901673	4.023675969	7.956864609	5.928239001	4.740185069	5.732310468	11.71329455	8.770532211	6.370616971	7.732640065	17.84133931	21.16003065
0.001	10.99191018	17.52576866	8.69384681	19.622044	6.08288341	13.01999528	11.45253399	6.802456137	11.8206357	9.286428992	9.683235166	12.72236484	15.16734988	12.37641006
0.001	10.01733554	20.04743807	11.69897723	13.91423822	13.94158803	4.732151864	6.804627028	5.763470445	21.57724441	3.376818716	16.7996133	4.910024597	8.128602784	10.47172857
0.001	11.17046276	5.554883371	8.728091229	16.64917645	8.309800062	9.356749273	6.537114984	5.877744697	8.43126519	9.598814975	10.74840503	6.35664279	9.061503321	23.2757234
0.001	11.9497585	12.78632179	6.789405095	19.26012691	12.44858912	10.18501687	15.37017173	4.078159691	15.60241205	11.49375048	12.52353778	11.68099909	16.40732601	17.40009739
0.001	8.719289158	13.69267756	9.310473533	15.61743018	4.85856778	16.73447932	6.772709033	6.910921669	22.01464191	3.54338779	12.58136057	3.200066357	8.961678593	7.875816347
0.001	16.99221655	7.812873866	11.45047222	10.11722835	12.8681606	6.764172937	8.166198136	6.413889328	22.9864247	11.85395417	9.690790877	4.275250534	18.99133407	17.95694375
0.001	12.28143318	18.12565394	6.909584517	11.82830697	13.39317514	7.40068317	15.34763208	3.788094089	20.00135803	10.14027287	8.58540141	5.221698148	11.52141427	20.96500262
0.001	15.71815734	15.1133777	17.14622416	6.389200027	6.315029327	12.58952613	11.75334428	5.615799251	12.59983905	6.803811046	16.37352723	13.25510209	18.11088378	23.83077167
0.001	9.559261991	15.68698263	5.376172231	18.89535847	11.82788338	11.97535008	15.03209066	4.688380926	7.135105953	3.170255228	6.482925328	8.5220359	12.76627344	23.40118774
0.001	11.43748577	5.415633632	5.688523102	11.24642617	9.601645272	11.44800417	5.7582718	5.604243446	14.92719152	6.072697959	7.649211671	12.10225387	9.760119085	8.407055213
0.001	14.36880098	8.505066838	4.558718685	8.81129674	13.18001535	17.15671756	15.94885122	3.215423065	7.977993551	10.64031899	13.11076357	10.94487236	9.2530814	24.61083475
0.001	14.4006533	21.19883173	16.27102682	12.65226958	7.188851416	11.94761708	14.67367224	5.200525311	18.4108559	5.865063505	7.938580329	10.19621983	10.74247328	5.139994473
0.001	12.49080655	8.350053161	13.51377445	16.3074758	6.905973095	9.400477157	10.99692183	4.939100509	24.73904152	12.30132537	13.69533532	13.01918032	16.39477837	13.65638222
0.001	17.33393225	19.69120968	11.02052964	11.8741985	4.028316666	5.286244785	14.38518712	4.17814275	11.98302294	2.803585918	9.251757597	6.079957841	7.663580612	6.85269058
0.001	7.698686166	6.974636182	12.61122793	10.10338988	7.027736306	10.98094557	7.750138393	4.727213131	23.88356626	9.426616904	16.38791423	11.15987408	18.19053352	21.53691815
0.001	8.157362026	11.80134777	12.90754251	9.668848738	4.837861402	6.565323896	14.09584514	3.532078852	18.74519699	5.731385358	11.61935847	4.743269503	7.75109396	22.77806804
0.001	14.21657143	8.592953473	18.05551145	9.738725929	4.89886609	7.291149386	12.45236985	6.798197142	12.28382975	11.90387911	7.475768093	7.346718459	9.345237855	11.25843027
0.001	8.503175957	15.482673	4.396918305	14.52243169	7.718718233	5.698560412	15.94517349	6.523773918	14.43399784	5.729780004	14.34305826	6.386552219	9.184462286	15.1470815
0.001	14.23046742	7.207842932	14.76696225	5.197319752	6.424122612	4.734169817	15.20491985	3.803753253	10.38716993	8.86892146	10.91244709	12.89902581	12.05026056	5.320296528
0.001	18.8357472	8.820188329	6.360276725	6.538539598	11.17560844	17.18352076	4.431634251	5.759273794	17.16838302	3.110929351	13.99274979	7.846737818	15.32162787	14.09936199
0.001	7.50486072	15.64946304	11.23299982	11.73033926	6.397708376	13.53728771	11.93391068	4.410378462	18.76685736	3.448149273	13.04292052	10.738275	16.00906412	13.12624344
0.001	12.19526218	5.128664287	5.057639793	19.74323632	8.986219856	14.11656919	3.227416904	5.199606741	16.42368852	9.353766268	12.62580596	12.68375747	11.19760641	19.99569086
0.001	10.79627865	15.39510125	10.06764885	14.43527587	10.97859	9.914359909	5.307695668	3.598249787	8.391454304	11.76273564	16.73020137	6.818469115	7.546077835	21.60760582
0.001	9.249145298	24.38733504	4.656927804	8.265592318	6.180234257	9.282764151	3.227480721	6.297785788	15.09961832	6.117360122	6.495673871	6.32303791	12.15592641	13.04367462
0.001	8.654790346	11.29914334	16.23909739	14.49190491	10.74849185	17.30485008	4.255557012	4.665876122	7.675868876	2.734784185	14.54182396	12.32202259	17.92328374	24.08217909
0.001	7.709173121	6.336422699	13.08530758	9.653127524	11.30523018	16.8779468	12.92959366	4.036734016	23.01939638	2.329237752	7.61442822	3.635418424	11.00822975	22.01164206
0.001	9.65373786	21.22567458	5.922055778	13.21171141	10.98914691	9.919591373	8.85756017	5.986251696	8.465789527	4.530009912	15.50562624	10.92507803	8.966930712	8.851267305
0.001	13.34332276	5.910587697	6.070433061	19.95182938	12.72374959	11.52245403	11.90004396	6.874800937	9.207626653	6.503372607	12.9933687	5.951670269	15.54871569	15.44759531
0.001	14.02504317	16.71294762	8.948776013	4.247953219	9.288750688	6.071651414	3.01045164	6.516128699	7.418111086	8.141686434	16.74131826	7.599068223	16.69551089	5.429760605
0.001	16.15559541	21.97486061	6.232533093	19.24987183	4.81019665	8.803003062	8.144404208	5.56781366	18.51770572	8.318082708	15.80107812	4.064657522	18.47641874	18.58139608
0.001	17.85244371	24.9276826	10.87244321	6.87376972	12.76901282	9.107671465	8.971274885	5.938542595	24.56053747	11.87855985	10.68420386	9.706601796	17.40291515	13.26279992
0.001	12.98628151	19.97253567	10.41302557	13.11751862	4.502852667	4.935287893	8.297614709	5.7157066	9.462168456	12.23554045	6.785605951	12.71780094	7.002662374	15.07924468
0.001	12.31457708	19.18155638	16.64482718	6.910713303	8.749806324	11.66901662	14.40437482	3.375123867	12.06126672	3.842513822	7.793653393	13.15217239	18.34419861	19.46885875
0.001	7.49111474	12.35918033	9.848548681	15.50535641	8.492782781	17.80475759	10.06292144	5.245436317	20.56506636	12.5614675	13.94155192	13.23553352	12.52736906	9.492262042
0.001	10.22538529	5.409675462	8.641112302	4.038802121	7.195812667	6.224660711	3.742753264	4.565465354	23.93896211	2.230408808	12.22412286	3.488291718	16.23742395	7.339169671
0.001	11.97838187	6.798708333	6.758267172	15.59496649	12.37046593	10.68115478	6.807802403	6.887169261	16.09399959	8.506453461	10.38319464	13.29722806	16.68611051	15.24380864
0.001	15.58495945	24.84067934	12.39194043	19.65496439	13.49974576	12.07239248	3.210258331	4.712727763	15.18875263	2.575859293	11.06789015	5.001210637	13.26109121	23.16611449
0.001	12.5842661	22.46508471	9.140553932	4.471825436	6.818734523	13.19790569	13.63923504	5.838553159	21.02266426	10.13496905	15.59117248	10.86890067	10.98135149	18.68094846
0.001	16.49831618	19.57665132	5.725306866	18.62105434	6.162153646	12.78530608	14.13748419	5.196244137	17.14841163	7.696053017	8.432371243	4.275215575	7.580164987	12.34245659
0.001	10.46654108	6.313645089	8.619259522	11.7023689	10.90949542	5.231040666	9.397189639	5.347284519	9.61338041	4.057666381	15.26509307	10.75593283	8.098348505	5.94642241
0.001	15.78213319	13.21107866	11.72607614	7.204041008	5.721747583	8.579329184	6.105674818	4.597636143	14.28784826	6.839001417	6.620599459	9.610483453	15.47845191	8.585856765
0.001	13.84796807	16.55172548	15.59713284	14.01807628	10.26060035	14.65080287	14.06739265	3.817930145	21.11348735	6.915185986	6.41758843	8.960976209	18.09948878	24.22978038
0.001	8.159707317	24.58235312	16.5537299	17.86517224	7.955413695	13.45379397	15.67786445	6.106294834	10.71316556	4.84136759	8.241409785	4.702628363	14.31220536	19.48272343
0.001	17.88637192	18.31575874	7.379023773	17.96358956	9.803100342	16.60410042	11.99795404	5.489110677	12.71866873	12.26492716	14.62478478	13.17647347	8.303082564	20.03180415
0.001	9.196349522	20.90941137	6.800617211	15.98265359	11.26505769	4.803315893	8.937940279	4.748725885	15.59929419	8.141164125	9.519798072	10.58095732	8.410411874	19.65916967
0.001	16.71155206	10.79287665	5.666407667	12.75367852	8.904583438	15.89631278	11.26327489	4.331511036	20.66618377	10.17538612	8.723797148	7.268046466	15.80246397	18.11411585
0.001	10.67738825	20.84020503	14.07446087	19.35154341	11.20905006	7.699378026	13.92974181	5.881489177	24.86005148	10.70153062	6.61457606	4.532436706	15.37492585	6.731044784
0.001	8.17596837	19.48014264	11.46897168	7.930525433	11.30260719	4.941041499	4.838653068	3.009693412	11.22119737	2.626418252	9.330467306	9.192754108	11.43455257	21.03700342
0.001	14.49738671	14.25544578	14.74000333	16.56659596	13.8592755	17.86144849	4.480340973	3.624060321	19.52925964	7.478958179	15.31078284	4.335146975	9.381164085	19.30171975
0.001	7.616683085	8.593974016	14.45760613	7.793893634	10.80190461	14.35263784	13.6962793	6.98603473	12.86288284	2.594028613	8.117004338	9.703963079	10.06297856	20.20683045
0.001	11.6347579	10.95953418	4.029027926	6.704622127	4.066317078	9.799052161	9.811325125	3.149317519	12.71596842	4.265443214	10.15938079	4.667428465	8.84097251	19.30707952
0.001	14.26769717	21.27584598	18.76566111	16.8604119	5.30550375	12.18881629	11.14156595	6.729825742	15.27793269	5.632236216	14.54031724	13.66274353	11.01034039	11.52065016
0.001	7.280837819	18.30636322	4.119001439	5.794916592	11.8487159	9.721043772	6.614005727	5.661824377	10.07857014	10.42659235	15.47673182	7.73281545	7.097935089	7.064409133
0.001	10.17506768	24.29181268	3.017221739	14.43271866	10.41158516	6.466017785	5.61613878	3.110927282	13.64135442	8.686430172	14.01099067	5.418728604	18.27939299	7.936156956
